HostName,PlanetLetter,DiscoveryMethod,PlanetInSS,Updated,PlanetName,DiscoveryYear,PlaceOfDiscovery,DiscoveryFacility,Telescope,Instrument,Status
Kepler-353,c,Transit,2,5/14/2014,Kepler-353 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-354,c,Transit,3,5/14/2014,Kepler-354 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-355,c,Transit,2,5/14/2014,Kepler-355 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-356,c,Transit,2,5/14/2014,Kepler-356 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-357,c,Transit,3,5/14/2014,Kepler-357 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-358,c,Transit,2,5/14/2014,Kepler-358 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-359,c,Transit,3,5/14/2014,Kepler-359 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-36,c,Transit,2,5/14/2014,Kepler-36 c,2012,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-360,c,Transit,2,5/14/2014,Kepler-360 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-361,c,Transit,2,5/14/2014,Kepler-361 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-362,c,Transit,2,5/14/2014,Kepler-362 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-363,c,Transit,3,5/14/2014,Kepler-363 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-364,c,Transit,2,5/14/2014,Kepler-364 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-365,c,Transit,2,5/14/2014,Kepler-365 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-366,c,Transit,2,5/14/2014,Kepler-366 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-367,c,Transit,2,5/14/2014,Kepler-367 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-368,c,Transit,2,5/14/2014,Kepler-368 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-369,c,Transit,2,5/14/2014,Kepler-369 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-37,c,Transit,4,10/27/2016,Kepler-37 c,2013,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-370,c,Transit,2,5/14/2014,Kepler-370 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-371,c,Transit,2,5/14/2014,Kepler-371 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-372,c,Transit,3,5/14/2014,Kepler-372 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-373,c,Transit,2,5/14/2014,Kepler-373 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-374,c,Transit,3,5/14/2014,Kepler-374 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-375,c,Transit,2,5/14/2014,Kepler-375 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-376,c,Transit,2,5/14/2014,Kepler-376 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-377,c,Transit,2,5/14/2014,Kepler-377 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-378,c,Transit,2,5/14/2014,Kepler-378 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-379,c,Transit,2,5/14/2014,Kepler-379 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-380,c,Transit,2,5/14/2014,Kepler-380 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-381,c,Transit,2,5/14/2014,Kepler-381 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-382,c,Transit,2,5/14/2014,Kepler-382 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-383,c,Transit,2,5/14/2014,Kepler-383 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-384,c,Transit,2,5/14/2014,Kepler-384 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-385,c,Transit,2,5/14/2014,Kepler-385 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-386,c,Transit,2,5/14/2014,Kepler-386 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-387,c,Transit,2,5/14/2014,Kepler-387 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-388,c,Transit,2,5/14/2014,Kepler-388 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-389,c,Transit,2,5/14/2014,Kepler-389 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-390,c,Transit,2,5/14/2014,Kepler-390 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-391,c,Transit,2,5/14/2014,Kepler-391 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-392,c,Transit,2,5/14/2014,Kepler-392 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-393,c,Transit,2,5/14/2014,Kepler-393 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-394,c,Transit,2,5/14/2014,Kepler-394 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-395,c,Transit,2,5/14/2014,Kepler-395 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-396,c,Transit,2,5/14/2014,Kepler-396 c,2013,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-397,c,Transit,2,5/14/2014,Kepler-397 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-398,c,Transit,3,5/14/2014,Kepler-398 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-399,c,Transit,3,5/14/2014,Kepler-399 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-400,c,Transit,2,5/14/2014,Kepler-400 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-401,c,Transit,3,5/14/2014,Kepler-401 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-402,c,Transit,4,5/14/2014,Kepler-402 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-403,c,Transit,3,5/14/2014,Kepler-403 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-404,c,Transit,2,5/14/2014,Kepler-404 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-405,c,Transit,2,5/14/2014,Kepler-405 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-406,c,Transit,2,5/14/2014,Kepler-406 c,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-411,c,Transit,2,5/10/2016,Kepler-411 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-42,c,Transit,3,5/14/2014,Kepler-42 c,2011,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-430,c,Transit,2,11/19/2014,Kepler-430 c,2015,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-431,c,Transit,3,11/19/2014,Kepler-431 c,2015,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-436,c,Transit,2,5/10/2016,Kepler-436 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-444,c,Transit,5,1/29/2015,Kepler-444 c,2015,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-445,c,Transit,3,1/14/2015,Kepler-445 c,2015,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-446,c,Transit,3,1/14/2015,Kepler-446 c,2015,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-449,c,Transit,2,5/21/2015,Kepler-449 c,2015,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-450,c,Transit,3,5/21/2015,Kepler-450 c,2015,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-466,c,Transit,2,5/10/2016,Kepler-466 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-47,c,Transit,2,5/14/2014,Kepler-47 c,2012,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-48,c,Transit,4,10/27/2016,Kepler-48 c,2012,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-487,c,Transit,2,5/10/2016,Kepler-487 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-49,c,Transit,4,5/14/2014,Kepler-49 c,2012,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-50,c,Transit,2,5/14/2014,Kepler-50 c,2012,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-51,c,Transit,3,5/14/2014,Kepler-51 c,2012,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-52,c,Transit,3,5/14/2014,Kepler-52 c,2012,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-520,c,Transit,2,5/10/2016,Kepler-520 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-524,c,Transit,2,5/10/2016,Kepler-524 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-529,c,Transit,2,5/10/2016,Kepler-529 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-53,c,Transit,3,5/14/2014,Kepler-53 c,2012,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-539,c,Transit,2,5/10/2016,Kepler-539 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-54,c,Transit,3,5/14/2014,Kepler-54 c,2012,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-549,c,Transit,2,5/10/2016,Kepler-549 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-55,c,Transit,5,5/14/2014,Kepler-55 c,2012,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-553,c,Transit,2,5/10/2016,Kepler-553 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-56,c,Transit,3,5/14/2014,Kepler-56 c,2012,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-561,c,Transit,2,5/10/2016,Kepler-561 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-57,c,Transit,2,5/14/2014,Kepler-57 c,2012,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-58,c,Transit,3,5/14/2014,Kepler-58 c,2012,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-59,c,Transit,2,5/14/2014,Kepler-59 c,2012,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-60,c,Transit,3,4/7/2016,Kepler-60 c,2012,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-603,c,Transit,3,5/10/2016,Kepler-603 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-605,c,Transit,2,5/10/2016,Kepler-605 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-610,c,Transit,2,5/10/2016,Kepler-610 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-616,c,Transit,2,5/10/2016,Kepler-616 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-619,c,Transit,2,5/10/2016,Kepler-619 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-62,c,Transit,5,5/14/2014,Kepler-62 c,2013,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-625,c,Transit,2,5/10/2016,Kepler-625 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-65,c,Transit,3,5/14/2014,Kepler-65 c,2012,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-653,c,Transit,2,5/10/2016,Kepler-653 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-68,c,Transit,3,10/27/2016,Kepler-68 c,2013,Space,kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-69,c,Transit,2,5/14/2014,Kepler-69 c,2013,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-712,c,Transit,2,5/10/2016,Kepler-712 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-722,c,Transit,2,5/10/2016,Kepler-722 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-732,c,Transit,2,5/10/2016,Kepler-732 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-750,c,Transit,2,5/10/2016,Kepler-750 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-755,c,Transit,2,5/10/2016,Kepler-755 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-758,c,Transit,4,5/10/2016,Kepler-758 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-760,c,Transit,2,5/10/2016,Kepler-760 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-769,c,Transit,2,5/10/2016,Kepler-769 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-770,c,Transit,3,5/10/2016,Kepler-770 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-79,c,Transit,4,3/10/2016,Kepler-79 c,2012,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-80,c,Transit,5,8/4/2016,Kepler-80 c,2012,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-804,c,Transit,2,5/10/2016,Kepler-804 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-81,c,Transit,3,5/14/2014,Kepler-81 c,2012,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-82,c,Transit,4,5/14/2014,Kepler-82 c,2012,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-825,c,Transit,2,5/10/2016,Kepler-825 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-83,c,Transit,3,5/14/2014,Kepler-83 c,2012,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-84,c,Transit,5,5/14/2014,Kepler-84 c,2012,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-85,c,Transit,4,5/14/2014,Kepler-85 c,2012,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-87,c,Transit,2,5/14/2014,Kepler-87 c,2013,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-887,c,Transit,2,5/10/2016,Kepler-887 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-9,c,Transit,3,5/14/2014,Kepler-9 c,2010,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-903,c,Transit,2,5/10/2016,Kepler-903 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-92,c,Transit,3,5/14/2014,Kepler-92 c,2013,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-920,c,Transit,2,5/10/2016,Kepler-920 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-937,c,Transit,2,5/10/2016,Kepler-937 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-953,c,Transit,2,5/10/2016,Kepler-953 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-967,c,Transit,2,5/10/2016,Kepler-967 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-968,c,Transit,2,5/10/2016,Kepler-968 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-969,c,Transit,2,5/10/2016,Kepler-969 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-990,c,Transit,2,5/10/2016,Kepler-990 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
KIC 5437945,c,Transit,2,5/10/2016,Kepler-460 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
KIC 9663113,c,Transit,2,5/10/2016,Kepler-458 c,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
KOI-351,c,Transit,7,5/14/2014,KOI-351 c,2013,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
KOI-7892,c,Transit,2,1/5/2016,KIC 8540376 c,2015,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
KOI-94,c,Transit,4,5/14/2014,KOI-94 c,2013,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
HIP 41378,d,Transit,5,7/7/2016,HIP 41378 d,2016,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,3
K2-19,d,Transit,3,7/7/2016,K2-19 d,2016,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,3
K2-3,d,Transit,3,7/7/2016,K2-3 d,2015,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,3
K2-32,d,Transit,3,2/9/2017,K2-32 d,2016,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,3
K2-37,d,Transit,3,7/7/2016,K2-37 d,2016,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,3
K2-58,d,Transit,3,7/18/2016,K2-58 d,2016,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,3
K2-72,d,Transit,4,7/18/2016,K2-72 d,2016,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-100,d,Transit,3,10/13/2016,Kepler-100 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-102,d,Transit,5,5/14/2014,Kepler-102 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-104,d,Transit,3,5/14/2014,Kepler-104 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-106,d,Transit,4,10/13/2016,Kepler-106 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-107,d,Transit,4,5/14/2014,Kepler-107 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-11,d,Transit,6,5/14/2014,Kepler-11 d,2010,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-114,d,Transit,3,5/14/2014,Kepler-114 d,2013,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-122,d,Transit,5,5/14/2014,Kepler-122 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-124,d,Transit,3,5/14/2014,Kepler-124 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-1254,d,Transit,3,5/10/2016,Kepler-1254 d,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-126,d,Transit,3,5/14/2014,Kepler-126 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-127,d,Transit,3,5/14/2014,Kepler-127 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-130,d,Transit,3,5/14/2014,Kepler-130 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-132,d,Transit,4,5/14/2014,Kepler-132 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-138,d,Transit,3,6/17/2015,Kepler-138 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-1388,d,Transit,4,5/10/2016,Kepler-1388 d,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-142,d,Transit,3,5/14/2014,Kepler-142 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-148,d,Transit,3,5/10/2016,Kepler-148 d,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-149,d,Transit,3,5/14/2014,Kepler-149 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-150,d,Transit,5,5/14/2014,Kepler-150 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-154,d,Transit,5,5/10/2016,Kepler-154 d,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-1542,d,Transit,4,5/10/2016,Kepler-1542 d,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-157,d,Transit,3,5/10/2016,Kepler-157 d,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-164,d,Transit,3,5/14/2014,Kepler-164 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-166,d,Transit,3,5/10/2016,Kepler-166 d,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-167,d,Transit,4,3/10/2016,Kepler-167 d,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-169,d,Transit,5,5/14/2014,Kepler-169 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-171,d,Transit,3,5/14/2014,Kepler-171 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-172,d,Transit,4,5/14/2014,Kepler-172 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-174,d,Transit,3,5/14/2014,Kepler-174 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-176,d,Transit,4,5/14/2014,Kepler-176 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-178,d,Transit,3,5/14/2014,Kepler-178 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-18,d,Transit,3,5/14/2014,Kepler-18 d,2011,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-184,d,Transit,3,5/14/2014,Kepler-184 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-186,d,Transit,5,5/14/2014,Kepler-186 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-191,d,Transit,3,5/10/2016,Kepler-191 d,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-192,d,Transit,3,5/10/2016,Kepler-192 d,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-194,d,Transit,3,5/14/2014,Kepler-194 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-197,d,Transit,4,5/14/2014,Kepler-197 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-198,d,Transit,3,5/10/2016,Kepler-198 d,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-20,d,Transit,6,3/30/2017,Kepler-20 d,2011,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-203,d,Transit,3,5/14/2014,Kepler-203 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-206,d,Transit,3,5/14/2014,Kepler-206 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-207,d,Transit,3,5/14/2014,Kepler-207 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-208,d,Transit,4,5/14/2014,Kepler-208 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-215,d,Transit,4,5/14/2014,Kepler-215 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-217,d,Transit,3,5/10/2016,Kepler-217 d,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-218,d,Transit,3,5/10/2016,Kepler-218 d,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-219,d,Transit,3,5/14/2014,Kepler-219 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-220,d,Transit,4,5/14/2014,Kepler-220 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-221,d,Transit,4,5/14/2014,Kepler-221 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-222,d,Transit,3,5/14/2014,Kepler-222 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-223,d,Transit,4,8/4/2016,Kepler-223 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-224,d,Transit,4,5/14/2014,Kepler-224 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-226,d,Transit,3,5/14/2014,Kepler-226 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-228,d,Transit,3,5/14/2014,Kepler-228 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-229,d,Transit,3,5/14/2014,Kepler-229 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-23,d,Transit,3,5/14/2014,Kepler-23 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-235,d,Transit,4,5/14/2014,Kepler-235 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-238,d,Transit,5,5/14/2014,Kepler-238 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-24,d,Transit,4,5/14/2014,Kepler-24 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-244,d,Transit,3,5/14/2014,Kepler-244 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
Kepler-245,d,Transit,4,5/14/2014,Kepler-245 d,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3
